date;source;destination;start_time;end_time;price;currency
2024-09-01;ZRH;CDG;11:15+0100;12:40+0100;173.0;$
2024-09-01;ZRH;CDG;12:55+0100;14:15+0100;211.0;$
2024-09-01;ZRH;CDG;07:25+0100;08:55+0100;212.0;$
2024-09-01;ZRH;CDG;07:45+0100;09:10+0100;331.0;$
2024-09-01;ZRH;FRA;08:15+0100;09:15+0100;248.0;$
2024-09-01;ZRH;FRA;19:10+0100;20:10+0100;256.0;$
2024-09-01;ZRH;FRA;18:05+0100;19:05+0100;256.0;$
2024-09-01;ZRH;FRA;20:00+0100;21:00+0100;256.0;$
2024-09-01;ZRH;FRA;14:40+0100;15:40+0100;256.0;$
2024-09-01;ZRH;FRA;11:20+0100;12:20+0100;256.0;$
2024-09-01;ZRH;FRA;19:10+0100;20:10+0100;270.0;$
2024-09-01;ZRH;FRA;18:05+0100;19:05+0100;270.0;$
2024-09-01;ZRH;FRA;20:00+0100;21:00+0100;270.0;$
2024-09-01;ZRH;FRA;12:50+0100;13:55+0100;256.0;$
2024-09-01;ZRH;FRA;07:00+0100;08:05+0100;256.0;$
2024-09-01;ZRH;FRA;14:40+0100;15:40+0100;270.0;$
2024-09-01;ZRH;FRA;08:15+0100;09:15+0100;270.0;$
2024-09-01;ZRH;FRA;12:50+0100;13:55+0100;270.0;$
2024-09-01;ZRH;FRA;07:00+0100;08:05+0100;270.0;$
2024-09-01;ZRH;FRA;11:20+0100;12:20+0100;325.0;$
2024-09-01;ZRH;BCN;17:25+0100;19:15+0100;100.0;$
2024-09-01;ZRH;BCN;17:25+0100;19:15+0100;91.0;$
2024-09-01;ZRH;BCN;21:15+0100;23:05+0100;89.0;$
2024-09-01;ZRH;BCN;16:00+0100;17:50+0100;126.0;$
2024-09-01;ZRH;BCN;09:35+0100;11:25+0100;140.0;$
2024-09-01;ZRH;BCN;07:10+0100;08:50+0100;161.0;$
2024-09-01;ZRH;BCN;12:20+0100;14:05+0100;171.0;$
2024-09-01;ZRH;BCN;21:40+0100;23:30+0100;129.0;$
2024-09-01;ZRH;BCN;21:15+0100;23:05+0100;204.0;$
2024-09-01;ZRH;BCN;09:35+0100;11:25+0100;258.0;$
2024-09-01;ZRH;MUC;19:25+0100;20:20+0100;248.0;$
2024-09-01;ZRH;MUC;19:25+0100;20:20+0100;237.0;$
2024-09-01;ZRH;MUC;19:25+0100;20:20+0100;248.0;$
2024-09-01;ZRH;MUC;07:15+0100;08:15+0100;237.0;$
2024-09-01;ZRH;MUC;07:15+0100;08:15+0100;248.0;$
2024-09-01;ZRH;MUC;15:35+0100;16:20+0100;362.0;$
2024-09-01;ZRH;MUC;15:35+0100;16:20+0100;372.0;$
2024-09-01;ZRH;MUC;17:05+0100;18:00+0100;351.0;$
2024-09-01;ZRH;MUC;17:05+0100;18:00+0100;369.0;$
2024-09-01;ZRH;MUC;13:15+0100;14:10+0100;371.0;$
2024-09-01;ZRH;MUC;13:15+0100;14:10+0100;382.0;$
2024-09-01;ZRH;MUC;09:20+0100;10:15+0100;382.0;$
2024-09-01;ZRH;MUC;09:20+0100;10:15+0100;384.0;$
2024-09-01;ZRH;FCO;10:55+0100;12:25+0100;157.0;$
2024-09-01;ZRH;FCO;10:55+0100;12:25+0100;146.0;$
2024-09-01;ZRH;FCO;18:45+0100;20:15+0100;189.0;$
2024-09-01;ZRH;FCO;17:50+0100;19:25+0100;207.0;$
2024-09-01;ZRH;FCO;07:20+0100;08:50+0100;217.0;$
2024-09-01;ZRH;FCO;12:45+0100;14:15+0100;445.0;$
2024-09-01;ZRH;FCO;21:30+0100;23:10+0100;374.0;$
2024-09-02;LHR;CDG;20:35+0000;22:55+0100;67.0;$
2024-09-02;LHR;CDG;20:35+0000;22:55+0100;67.0;$
2024-09-02;LHR;CDG;19:45+0000;22:00+0100;78.0;$
2024-09-02;LHR;CDG;15:10+0000;17:30+0100;75.0;$
2024-09-02;LHR;CDG;07:20+0000;09:40+0100;75.0;$
2024-09-02;LHR;CDG;11:55+0000;14:15+0100;83.0;$
2024-09-02;LHR;CDG;18:20+0000;20:40+0100;95.0;$
2024-09-02;LHR;CDG;15:20+0000;17:40+0100;96.0;$
2024-09-02;LHR;CDG;13:10+0000;15:30+0100;103.0;$
2024-09-02;LHR;CDG;17:35+0000;19:55+0100;111.0;$
2024-09-02;LHR;CDG;08:45+0000;11:05+0100;112.0;$
2024-09-02;LHR;CDG;06:15+0000;08:35+0100;148.0;$
2024-09-02;LHR;CDG;11:30+0000;13:50+0100;220.0;$
2024-09-02;LHR;CDG;09:00+0000;11:20+0100;274.0;$
2024-09-02;LHR;FRA;06:35+0000;09:20+0100;61.0;$
2024-09-02;LHR;FRA;06:35+0000;09:20+0100;60.0;$
2024-09-02;LHR;FRA;19:45+0000;22:25+0100;74.0;$
2024-09-02;LHR;FRA;19:30+0000;22:05+0100;105.0;$
2024-09-02;LHR;FRA;18:30+0000;21:05+0100;105.0;$
2024-09-02;LHR;FRA;17:30+0000;20:05+0100;105.0;$
2024-09-02;LHR;FRA;16:30+0000;19:05+0100;105.0;$
2024-09-02;LHR;FRA;15:30+0000;18:05+0100;105.0;$
2024-09-02;LHR;FRA;13:30+0000;16:05+0100;105.0;$
2024-09-02;LHR;FRA;11:30+0000;14:05+0100;105.0;$
2024-09-02;LHR;FRA;10:30+0000;13:05+0100;105.0;$
2024-09-02;LHR;FRA;09:30+0000;12:05+0100;105.0;$
2024-09-02;LHR;FRA;08:30+0000;11:05+0100;105.0;$
2024-09-02;LHR;FRA;07:30+0000;10:05+0100;105.0;$
2024-09-02;LHR;FRA;06:30+0000;09:05+0100;105.0;$
2024-09-02;LHR;FRA;11:25+0000;14:00+0100;186.0;$
2024-09-02;LHR;FRA;14:30+0000;17:10+0100;193.0;$
2024-09-02;LHR;BCN;20:50+0000;23:59+0100;43.0;$
2024-09-02;LHR;BCN;10:15+0000;13:25+0100;80.0;$
2024-09-02;LHR;BCN;20:50+0000;23:59+0100;112.0;$
2024-09-02;LHR;BCN;19:25+0000;22:35+0100;123.0;$
2024-09-02;LHR;BCN;17:10+0000;20:20+0100;123.0;$
2024-09-02;LHR;BCN;19:25+0000;22:35+0100;128.0;$
2024-09-02;LHR;BCN;17:10+0000;20:20+0100;139.0;$
2024-09-02;LHR;BCN;16:00+0000;19:10+0100;139.0;$
2024-09-02;LHR;BCN;20:50+0000;23:59+0100;163.0;$
2024-09-02;LHR;BCN;06:35+0000;09:45+0100;167.0;$
2024-09-02;LHR;BCN;10:15+0000;13:25+0100;170.0;$
2024-09-02;LHR;BCN;06:35+0000;09:45+0100;174.0;$
2024-09-02;LHR;BCN;15:00+0000;18:10+0100;193.0;$
2024-09-02;LHR;BCN;14:05+0000;17:15+0100;208.0;$
2024-09-02;LHR;BCN;15:00+0000;18:10+0100;212.0;$
2024-09-02;LHR;BCN;10:15+0000;13:25+0100;224.0;$
2024-09-02;LHR;BCN;08:45+0000;11:55+0100;249.0;$
2024-09-02;LHR;BCN;11:05+0000;14:15+0100;265.0;$
2024-09-02;LHR;BCN;11:05+0000;14:15+0100;277.0;$
2024-09-02;LHR;BCN;08:45+0000;11:55+0100;265.0;$
2024-09-02;LHR;FCO;19:10+0000;22:45+0100;147.0;$
2024-09-02;LHR;FCO;19:10+0000;22:45+0100;147.0;$
2024-09-02;LHR;FCO;06:40+0000;10:15+0100;160.0;$
2024-09-02;LHR;FCO;14:15+0000;17:50+0100;210.0;$
2024-09-02;LHR;FCO;16:30+0000;20:00+0100;229.0;$
2024-09-02;LHR;FCO;12:20+0000;15:55+0100;252.0;$
2024-09-02;LHR;FCO;08:20+0000;11:55+0100;252.0;$
2024-09-02;LHR;FCO;10:40+0000;14:15+0100;268.0;$
2024-09-02;LHR;ZRH;20:05+0000;22:45+0100;88.0;$
2024-09-02;LHR;ZRH;20:05+0000;22:45+0100;77.0;$
2024-09-02;LHR;ZRH;06:00+0000;08:40+0100;96.0;$
2024-09-02;LHR;ZRH;19:40+0000;22:25+0100;94.0;$
2024-09-02;LHR;ZRH;18:40+0000;21:25+0100;104.0;$
2024-09-02;LHR;ZRH;06:50+0000;09:40+0100;116.0;$
2024-09-02;LHR;ZRH;08:40+0000;11:35+0100;126.0;$
2024-09-02;LHR;ZRH;18:05+0000;20:50+0100;144.0;$
2024-09-02;LHR;ZRH;17:10+0000;19:55+0100;153.0;$
2024-09-02;LHR;ZRH;12:05+0000;14:45+0100;223.0;$
2024-09-02;LHR;ZRH;15:20+0000;18:05+0100;308.0;$
2024-09-02;CDG;LHR;21:35+0100;21:50+0000;120.0;$
2024-09-02;CDG;LHR;07:35+0100;08:00+0000;128.0;$
2024-09-02;CDG;LHR;12:10+0100;12:30+0000;137.0;$
2024-09-02;CDG;LHR;21:35+0100;21:50+0000;119.0;$
2024-09-02;CDG;LHR;16:20+0100;16:35+0000;167.0;$
2024-09-02;CDG;LHR;16:10+0100;16:35+0000;160.0;$
2024-09-02;CDG;LHR;18:15+0100;18:35+0000;190.0;$
2024-09-02;CDG;LHR;15:10+0100;15:25+0000;198.0;$
2024-09-02;CDG;LHR;13:20+0100;13:45+0000;181.0;$
2024-09-02;CDG;LHR;10:00+0100;10:30+0000;190.0;$
2024-09-02;CDG;LHR;10:40+0100;11:00+0000;210.0;$
2024-09-02;CDG;LHR;07:55+0100;08:15+0000;210.0;$
2024-09-02;CDG;LHR;21:00+0100;21:25+0000;186.0;$
2024-09-02;CDG;LHR;18:20+0100;18:35+0000;261.0;$
2024-09-02;CDG;FRA;14:30+0100;15:45+0100;137.0;$
2024-09-02;CDG;FRA;20:45+0100;22:05+0100;117.0;$
2024-09-02;CDG;FRA;14:30+0100;15:45+0100;131.0;$
2024-09-02;CDG;FRA;17:55+0100;19:15+0100;117.0;$
2024-09-02;CDG;FRA;11:30+0100;12:45+0100;131.0;$
2024-09-02;CDG;FRA;07:40+0100;09:00+0100;117.0;$
2024-09-02;CDG;FRA;10:35+0100;11:50+0100;131.0;$
2024-09-02;CDG;FRA;16:30+0100;17:50+0100;124.0;$
2024-09-02;CDG;FRA;09:55+0100;11:10+0100;131.0;$
2024-09-02;CDG;FRA;07:25+0100;08:40+0100;131.0;$
2024-09-02;CDG;FRA;06:00+0100;07:15+0100;131.0;$
2024-09-02;CDG;FRA;10:00+0100;11:25+0100;117.0;$
2024-09-02;CDG;FRA;18:35+0100;19:50+0100;150.0;$
2024-09-02;CDG;BCN;20:40+0100;22:25+0100;42.0;$
2024-09-02;CDG;BCN;20:40+0100;22:25+0100;39.0;$
2024-09-02;CDG;BCN;14:35+0100;16:20+0100;39.0;$
2024-09-02;CDG;BCN;07:30+0100;09:20+0100;39.0;$
2024-09-02;CDG;BCN;09:50+0100;11:45+0100;43.0;$
2024-09-02;CDG;BCN;16:45+0100;18:35+0100;53.0;$
2024-09-02;CDG;BCN;14:50+0100;16:45+0100;62.0;$
2024-09-02;CDG;BCN;10:45+0100;12:40+0100;69.0;$
2024-09-02;CDG;BCN;07:15+0100;09:00+0100;88.0;$
2024-09-02;CDG;BCN;12:35+0100;14:20+0100;109.0;$
2024-09-02;CDG;BCN;21:05+0100;22:55+0100;88.0;$
2024-09-02;CDG;BCN;18:30+0100;20:15+0100;140.0;$
2024-09-02;CDG;BCN;09:50+0100;11:45+0100;161.0;$
2024-09-02;CDG;BCN;09:50+0100;11:40+0100;180.0;$
2024-09-02;CDG;BCN;16:45+0100;18:35+0100;186.0;$
2024-09-02;CDG;BCN;14:50+0100;16:45+0100;196.0;$
2024-09-02;CDG;BCN;10:45+0100;12:40+0100;196.0;$
2024-09-02;CDG;BCN;15:25+0100;17:10+0100;210.0;$
2024-09-02;CDG;MUC;06:45+0100;08:15+0100;106.0;$
2024-09-02;CDG;MUC;06:45+0100;08:15+0100;99.0;$
2024-09-02;CDG;MUC;18:10+0100;19:40+0100;109.0;$
2024-09-02;CDG;MUC;09:00+0100;10:30+0100;136.0;$
2024-09-02;CDG;MUC;15:40+0100;17:10+0100;186.0;$
2024-09-02;CDG;MUC;18:20+0100;19:50+0100;188.0;$
2024-09-02;CDG;MUC;14:25+0100;15:55+0100;188.0;$
2024-09-02;CDG;MUC;12:10+0100;13:40+0100;188.0;$
2024-09-02;CDG;MUC;08:00+0100;09:30+0100;205.0;$
2024-09-02;CDG;MUC;20:55+0100;22:35+0100;205.0;$
2024-09-02;CDG;MUC;13:05+0100;14:40+0100;220.0;$
2024-09-02;CDG;FCO;06:10+0100;08:10+0100;111.0;$
2024-09-02;CDG;FCO;06:10+0100;08:10+0100;95.0;$
2024-09-02;CDG;FCO;13:55+0100;16:00+0100;117.0;$
2024-09-02;CDG;FCO;18:15+0100;20:25+0100;117.0;$
2024-09-02;CDG;FCO;17:10+0100;19:15+0100;99.0;$
2024-09-02;CDG;FCO;06:55+0100;08:55+0100;103.0;$
2024-09-02;CDG;FCO;11:40+0100;13:45+0100;145.0;$
2024-09-02;CDG;FCO;20:15+0100;22:15+0100;147.0;$
2024-09-02;CDG;FCO;14:05+0100;16:10+0100;196.0;$
2024-09-02;CDG;ZRH;20:20+0100;21:30+0100;85.0;$
2024-09-02;CDG;ZRH;20:20+0100;21:30+0100;75.0;$
2024-09-02;CDG;ZRH;06:45+0100;08:00+0100;75.0;$
2024-09-02;CDG;ZRH;16:50+0100;18:05+0100;84.0;$
2024-09-02;CDG;ZRH;15:05+0100;16:20+0100;96.0;$
2024-09-02;CDG;ZRH;09:45+0100;11:05+0100;86.0;$
2024-09-02;CDG;ZRH;21:10+0100;22:30+0100;84.0;$
2024-09-02;CDG;ZRH;12:30+0100;13:45+0100;123.0;$
2024-09-02;CDG;ZRH;09:10+0100;10:25+0100;144.0;$
2024-09-02;FRA;LHR;14:00+0100;14:40+0000;103.0;$
2024-09-02;FRA;LHR;14:00+0100;14:40+0000;96.0;$
2024-09-02;FRA;LHR;12:00+0100;12:40+0000;102.0;$
2024-09-02;FRA;LHR;17:00+0100;17:40+0000;106.0;$
2024-09-02;FRA;LHR;15:00+0100;15:40+0000;106.0;$
2024-09-02;FRA;LHR;08:00+0100;08:40+0000;106.0;$
2024-09-02;FRA;LHR;18:00+0100;18:40+0000;112.0;$
2024-09-02;FRA;LHR;16:00+0100;16:40+0000;114.0;$
2024-09-02;FRA;LHR;20:00+0100;20:40+0000;122.0;$
2024-09-02;FRA;LHR;07:00+0100;07:40+0000;122.0;$
2024-09-02;FRA;LHR;10:00+0100;10:40+0000;127.0;$
2024-09-02;FRA;LHR;18:00+0100;18:45+0000;142.0;$
2024-09-02;FRA;LHR;09:00+0100;09:40+0000;149.0;$
2024-09-02;FRA;LHR;06:35+0100;07:20+0000;175.0;$
2024-09-02;FRA;LHR;10:40+0100;11:30+0000;179.0;$
2024-09-02;FRA;LHR;21:30+0100;22:10+0000;149.0;$
2024-09-02;FRA;LHR;14:55+0100;15:40+0000;225.0;$
2024-09-02;FRA;CDG;20:10+0100;21:25+0100;107.0;$
2024-09-02;FRA;CDG;20:10+0100;21:25+0100;99.0;$
2024-09-02;FRA;CDG;16:30+0100;17:45+0100;99.0;$
2024-09-02;FRA;CDG;12:25+0100;13:40+0100;99.0;$
2024-09-02;FRA;CDG;09:30+0100;10:45+0100;99.0;$
2024-09-02;FRA;CDG;08:35+0100;09:50+0100;99.0;$
2024-09-02;FRA;CDG;07:20+0100;08:35+0100;99.0;$
2024-09-02;FRA;CDG;19:55+0100;21:20+0100;95.0;$
2024-09-02;FRA;CDG;21:40+0100;22:55+0100;99.0;$
2024-09-02;FRA;CDG;18:30+0100;20:00+0100;99.0;$
2024-09-02;FRA;CDG;07:05+0100;08:40+0100;95.0;$
2024-09-02;FRA;CDG;09:40+0100;11:10+0100;168.0;$
2024-09-02;FRA;CDG;12:05+0100;13:35+0100;171.0;$
2024-09-02;FRA;BCN;05:45+0100;07:45+0100;32.0;$
2024-09-02;FRA;BCN;14:05+0100;16:10+0100;269.0;$
2024-09-02;FRA;BCN;07:35+0100;09:40+0100;269.0;$
2024-09-02;FRA;BCN;21:00+0100;23:05+0100;269.0;$
2024-09-02;FRA;MUC;19:15+0100;20:10+0100;127.0;$
2024-09-02;FRA;MUC;19:15+0100;20:10+0100;119.0;$
2024-09-02;FRA;MUC;18:15+0100;19:10+0100;119.0;$
2024-09-02;FRA;MUC;20:15+0100;21:10+0100;119.0;$
2024-09-02;FRA;MUC;17:15+0100;18:10+0100;119.0;$
2024-09-02;FRA;MUC;16:15+0100;17:10+0100;119.0;$
2024-09-02;FRA;MUC;12:15+0100;13:10+0100;119.0;$
2024-09-02;FRA;MUC;07:15+0100;08:10+0100;138.0;$
2024-09-02;FRA;MUC;21:15+0100;22:10+0100;119.0;$
2024-09-02;FRA;MUC;13:15+0100;14:10+0100;159.0;$
2024-09-02;FRA;MUC;10:15+0100;11:10+0100;185.0;$
2024-09-02;FRA;FCO;17:55+0100;19:55+0100;121.0;$
2024-09-02;FRA;FCO;17:55+0100;19:55+0100;105.0;$
2024-09-02;FRA;FCO;16:05+0100;17:55+0100;115.0;$
2024-09-02;FRA;FCO;16:40+0100;18:30+0100;115.0;$
2024-09-02;FRA;FCO;11:40+0100;13:40+0100;132.0;$
2024-09-02;FRA;FCO;12:00+0100;13:50+0100;133.0;$
2024-09-02;FRA;FCO;10:45+0100;12:35+0100;134.0;$
2024-09-02;FRA;FCO;07:30+0100;09:20+0100;134.0;$
2024-09-02;FRA;ZRH;18:25+0100;19:20+0100;187.0;$
2024-09-02;FRA;ZRH;18:25+0100;19:20+0100;187.0;$
2024-09-02;FRA;ZRH;15:00+0100;15:55+0100;187.0;$
2024-09-02;FRA;ZRH;16:30+0100;17:25+0100;187.0;$
2024-09-02;FRA;ZRH;08:50+0100;09:45+0100;187.0;$
2024-09-02;FRA;ZRH;09:30+0100;10:25+0100;187.0;$
2024-09-02;FRA;ZRH;07:50+0100;08:45+0100;187.0;$
2024-09-02;FRA;ZRH;06:40+0100;07:35+0100;187.0;$
2024-09-02;FRA;ZRH;18:25+0100;19:20+0100;198.0;$
2024-09-02;FRA;ZRH;15:00+0100;15:55+0100;198.0;$
2024-09-02;FRA;ZRH;16:30+0100;17:25+0100;198.0;$
2024-09-02;FRA;ZRH;08:50+0100;09:45+0100;198.0;$
2024-09-02;FRA;ZRH;09:30+0100;10:25+0100;198.0;$
2024-09-02;FRA;ZRH;07:50+0100;08:45+0100;198.0;$
2024-09-02;FRA;ZRH;06:40+0100;07:35+0100;198.0;$
2024-09-02;FRA;ZRH;20:50+0100;21:55+0100;187.0;$
2024-09-02;FRA;ZRH;20:50+0100;21:55+0100;198.0;$
2024-09-02;FRA;ZRH;13:05+0100;14:00+0100;252.0;$
2024-09-02;FRA;ZRH;13:05+0100;14:00+0100;264.0;$
2024-09-02;BCN;LHR;07:50+0100;09:05+0000;174.0;$
2024-09-02;BCN;LHR;07:50+0100;09:05+0000;174.0;$
2024-09-02;BCN;LHR;18:30+0100;19:45+0000;218.0;$
2024-09-02;BCN;LHR;07:50+0100;09:05+0000;277.0;$
2024-09-02;BCN;LHR;20:00+0100;21:20+0000;307.0;$
2024-09-02;BCN;LHR;21:05+0100;22:25+0000;254.0;$
2024-09-02;BCN;LHR;07:45+0100;09:10+0000;316.0;$
2024-09-02;BCN;LHR;21:05+0100;22:25+0000;266.0;$
2024-09-02;BCN;LHR;07:45+0100;09:10+0000;330.0;$
2024-09-02;BCN;LHR;18:55+0100;20:15+0000;346.0;$
2024-09-02;BCN;LHR;18:30+0100;19:45+0000;377.0;$
2024-09-02;BCN;LHR;18:55+0100;20:15+0000;351.0;$
2024-09-02;BCN;LHR;18:05+0100;19:25+0000;369.0;$
2024-09-02;BCN;LHR;07:50+0100;09:05+0000;384.0;$
2024-09-02;BCN;LHR;15:10+0100;16:30+0000;411.0;$
2024-09-02;BCN;LHR;15:10+0100;16:30+0000;432.0;$
2024-09-02;BCN;LHR;18:30+0100;19:45+0000;493.0;$
2024-09-02;BCN;CDG;18:00+0100;20:05+0100;105.0;$
2024-09-02;BCN;CDG;18:00+0100;20:05+0100;79.0;$
2024-09-02;BCN;CDG;16:55+0100;19:00+0100;93.0;$
2024-09-02;BCN;CDG;14:05+0100;16:05+0100;104.0;$
2024-09-02;BCN;CDG;12:10+0100;14:10+0100;125.0;$
2024-09-02;BCN;CDG;06:55+0100;09:00+0100;119.0;$
2024-09-02;BCN;CDG;09:55+0100;12:00+0100;124.0;$
2024-09-02;BCN;CDG;21:10+0100;23:05+0100;126.0;$
2024-09-02;BCN;CDG;08:00+0100;10:05+0100;170.0;$
2024-09-02;BCN;CDG;18:05+0100;20:00+0100;171.0;$
2024-09-02;BCN;CDG;15:15+0100;17:10+0100;180.0;$
2024-09-02;BCN;CDG;12:40+0100;14:35+0100;300.0;$
2024-09-02;BCN;CDG;14:05+0100;16:05+0100;288.0;$
2024-09-02;BCN;CDG;06:55+0100;09:00+0100;288.0;$
2024-09-02;BCN;CDG;12:10+0100;14:10+0100;314.0;$
2024-09-02;BCN;CDG;06:10+0100;08:05+0100;323.0;$
2024-09-02;BCN;CDG;08:00+0100;10:05+0100;421.0;$
2024-09-02;BCN;CDG;09:50+0100;11:45+0100;589.0;$
2024-09-02;BCN;FRA;08:20+0100;10:25+0100;40.0;$
2024-09-02;BCN;FRA;08:00+0100;10:10+0100;218.0;$
2024-09-02;BCN;FRA;12:50+0100;15:00+0100;219.0;$
2024-09-02;BCN;FRA;10:25+0100;12:35+0100;219.0;$
2024-09-02;BCN;FRA;16:10+0100;18:20+0100;231.0;$
2024-09-02;BCN;FRA;17:05+0100;19:15+0100;241.0;$
2024-09-02;BCN;FRA;13:50+0100;16:00+0100;294.0;$
2024-09-02;BCN;MUC;07:00+0100;09:10+0100;103.0;$
2024-09-02;BCN;MUC;07:00+0100;09:10+0100;103.0;$
2024-09-02;BCN;MUC;09:20+0100;11:20+0100;139.0;$
2024-09-02;BCN;MUC;18:05+0100;20:15+0100;153.0;$
2024-09-02;BCN;MUC;07:50+0100;09:50+0100;179.0;$
2024-09-02;BCN;MUC;07:00+0100;09:10+0100;243.0;$
2024-09-02;BCN;MUC;11:45+0100;13:45+0100;263.0;$
2024-09-02;BCN;MUC;13:30+0100;15:30+0100;266.0;$
2024-09-02;BCN;MUC;15:35+0100;17:35+0100;268.0;$
2024-09-02;BCN;MUC;18:30+0100;20:30+0100;280.0;$
2024-09-02;BCN;MUC;18:05+0100;20:15+0100;339.0;$
2024-09-02;BCN;FCO;06:05+0100;07:55+0100;73.0;$
2024-09-02;BCN;FCO;07:15+0100;09:10+0100;87.0;$
2024-09-02;BCN;FCO;10:50+0100;12:40+0100;97.0;$
2024-09-02;BCN;FCO;19:05+0100;20:55+0100;99.0;$
2024-09-02;BCN;FCO;17:35+0100;19:25+0100;121.0;$
2024-09-02;BCN;FCO;14:45+0100;16:40+0100;113.0;$
2024-09-02;BCN;FCO;21:45+0100;23:35+0100;93.0;$
2024-09-02;BCN;FCO;15:40+0100;17:35+0100;123.0;$
2024-09-02;BCN;FCO;08:40+0100;10:35+0100;123.0;$
2024-09-02;BCN;FCO;16:50+0100;18:35+0100;156.0;$
2024-09-02;BCN;FCO;11:40+0100;13:25+0100;156.0;$
2024-09-02;BCN;FCO;06:20+0100;08:05+0100;156.0;$
2024-09-02;BCN;FCO;07:15+0100;09:10+0100;228.0;$
2024-09-02;BCN;FCO;19:05+0100;20:55+0100;254.0;$
2024-09-02;BCN;FCO;14:45+0100;16:40+0100;256.0;$
2024-09-02;BCN;FCO;21:45+0100;23:35+0100;228.0;$
2024-09-02;BCN;ZRH;19:30+0100;21:20+0100;37.0;$
2024-09-02;BCN;ZRH;07:05+0100;09:00+0100;76.0;$
2024-09-02;BCN;ZRH;06:00+0100;07:40+0100;133.0;$
2024-09-02;BCN;ZRH;20:05+0100;21:50+0100;133.0;$
2024-09-02;BCN;ZRH;18:35+0100;20:25+0100;146.0;$
2024-09-02;BCN;ZRH;19:30+0100;21:20+0100;167.0;$
2024-09-02;BCN;ZRH;09:35+0100;11:25+0100;208.0;$
2024-09-02;BCN;ZRH;07:05+0100;09:00+0100;219.0;$
2024-09-02;BCN;ZRH;14:55+0100;16:40+0100;267.0;$
2024-09-02;MUC;LHR;19:45+0100;20:45+0000;205.0;$
2024-09-02;MUC;LHR;18:40+0100;19:40+0000;205.0;$
2024-09-02;MUC;LHR;07:15+0100;08:15+0000;228.0;$
2024-09-02;MUC;LHR;17:25+0100;18:25+0000;251.0;$
2024-09-02;MUC;LHR;16:05+0100;17:05+0000;251.0;$
2024-09-02;MUC;LHR;08:55+0100;09:55+0000;250.0;$
2024-09-02;MUC;LHR;14:45+0100;15:45+0000;261.0;$
2024-09-02;MUC;LHR;11:50+0100;12:50+0000;261.0;$
2024-09-02;MUC;LHR;21:40+0100;22:40+0000;205.0;$
2024-09-02;MUC;LHR;20:45+0100;21:45+0000;339.0;$
2024-09-02;MUC;LHR;19:00+0100;19:55+0000;499.0;$
2024-09-02;MUC;LHR;16:55+0100;17:55+0000;499.0;$
2024-09-02;MUC;LHR;07:20+0100;08:30+0000;499.0;$
2024-09-02;MUC;CDG;16:00+0100;17:35+0100;93.0;$
2024-09-02;MUC;CDG;16:00+0100;17:35+0100;93.0;$
2024-09-02;MUC;CDG;21:55+0100;23:30+0100;86.0;$
2024-09-02;MUC;CDG;20:30+0100;22:15+0100;123.0;$
2024-09-02;MUC;CDG;06:45+0100;08:20+0100;148.0;$
2024-09-02;MUC;CDG;09:45+0100;11:20+0100;155.0;$
2024-09-02;MUC;CDG;07:10+0100;08:55+0100;152.0;$
2024-09-02;MUC;CDG;18:05+0100;19:55+0100;152.0;$
2024-09-02;MUC;CDG;15:25+0100;17:05+0100;197.0;$
2024-09-02;MUC;CDG;12:05+0100;13:40+0100;209.0;$
2024-09-02;MUC;CDG;10:20+0100;12:05+0100;312.0;$
2024-09-02;MUC;FRA;15:00+0100;16:00+0100;128.0;$
2024-09-02;MUC;FRA;15:00+0100;16:00+0100;101.0;$
2024-09-02;MUC;FRA;19:00+0100;20:00+0100;120.0;$
2024-09-02;MUC;FRA;18:00+0100;19:00+0100;120.0;$
2024-09-02;MUC;FRA;20:00+0100;21:00+0100;120.0;$
2024-09-02;MUC;FRA;14:00+0100;15:00+0100;120.0;$
2024-09-02;MUC;FRA;12:00+0100;13:00+0100;120.0;$
2024-09-02;MUC;FRA;10:00+0100;11:00+0100;120.0;$
2024-09-02;MUC;FRA;09:00+0100;10:00+0100;120.0;$
2024-09-02;MUC;FRA;08:00+0100;09:00+0100;120.0;$
2024-09-02;MUC;FRA;07:00+0100;08:00+0100;120.0;$
2024-09-02;MUC;FRA;21:00+0100;22:00+0100;120.0;$
2024-09-02;MUC;BCN;21:00+0100;23:15+0100;88.0;$
2024-09-02;MUC;BCN;09:50+0100;12:00+0100;133.0;$
2024-09-02;MUC;BCN;21:00+0100;23:15+0100;88.0;$
2024-09-02;MUC;BCN;06:30+0100;08:35+0100;171.0;$
2024-09-02;MUC;BCN;19:25+0100;21:30+0100;203.0;$
2024-09-02;MUC;BCN;12:45+0100;14:50+0100;241.0;$
2024-09-02;MUC;BCN;10:35+0100;12:40+0100;242.0;$
2024-09-02;MUC;BCN;08:55+0100;11:00+0100;257.0;$
2024-09-02;MUC;BCN;15:40+0100;17:45+0100;266.0;$
2024-09-02;MUC;BCN;21:00+0100;23:15+0100;228.0;$
2024-09-02;MUC;BCN;09:50+0100;12:00+0100;303.0;$
2024-09-02;MUC;ZRH;11:50+0100;12:40+0100;187.0;$
2024-09-02;MUC;ZRH;11:50+0100;12:40+0100;176.0;$
2024-09-02;MUC;ZRH;18:45+0100;19:35+0100;187.0;$
2024-09-02;MUC;ZRH;07:50+0100;08:40+0100;176.0;$
2024-09-02;MUC;ZRH;11:50+0100;12:40+0100;187.0;$
